PLAYER_ID,COHORT_PLAYER_NAME,DRAFT_YEAR,season_num,season_string,games_with_shots,shot_attempts,shot_makes,fg_pct,avg_loc_x,avg_loc_y,avg_total_seconds_remaining,low_volume_lt25_flag,low_volume_lt50_flag,low_volume_lt100_flag
2050,Morris Peterson,2000,3,2002-03,82,1073,421,0.3923578751164958,-26.414725069897482,78.51724137931035,354.39981360671015,0,0,0
2050,Morris Peterson,2000,4,2003-04,82,587,238,0.40545144804088584,-3.9488926746166952,64.44804088586031,312.1771720613288,0,0,0
2051,Donnell Harvey,2000,1,2000-01,7,14,8,0.5714285714285714,-17.357142857142858,33.785714285714285,168.35714285714286,1,1,1
2051,Donnell Harvey,2000,2,2001-02,40,217,108,0.4976958525345622,-2.6774193548387095,28.691244239631338,317.15668202764977,0,0,0
2051,Donnell Harvey,2000,3,2002-03,76,551,246,0.44646098003629764,2.381125226860254,32.83847549909256,370.2341197822142,0,0,0
2051,Donnell Harvey,2000,4,2003-04,51,201,89,0.4427860696517413,3.45771144278607,39.19402985074627,376.9850746268657,0,0,0
2052,DeShawn Stevenson,2000,1,2000-01,35,91,31,0.34065934065934067,17.64835164835165,50.08791208791209,293.7912087912088,0,0,1
2052,DeShawn Stevenson,2000,2,2001-02,65,371,143,0.38544474393531,12.045822102425875,69.38814016172506,323.544474393531,0,0,0
2052,DeShawn Stevenson,2000,3,2002-03,54,284,114,0.4014084507042254,19.257042253521128,70.92605633802818,320.24295774647885,0,0,0
2052,DeShawn Stevenson,2000,4,2003-04,80,871,376,0.4316877152698048,15.26865671641791,84.53157290470723,350.90011481056257,0,0,0
2053,Dalibor Bagaric,2000,1,2000-01,22,65,17,0.26153846153846155,13.553846153846154,41.30769230769231,301.26153846153846,0,0,1
2053,Dalibor Bagaric,2000,2,2001-02,48,178,72,0.4044943820224719,6.207865168539326,36.657303370786515,291.08988764044943,0,0,0
2053,Dalibor Bagaric,2000,3,2002-03,9,26,8,0.3076923076923077,-28.76923076923077,46.76923076923077,223.73076923076923,0,1,1
2054,Jake Tsakalidis,2000,1,2000-01,53,215,101,0.4697674418604651,-0.16744186046511628,25.837209302325583,431.6046511627907,0,0,0
2054,Jake Tsakalidis,2000,2,2001-02,64,400,190,0.475,-4.4575,29.4825,372.4375,0,0,0
2054,Jake Tsakalidis,2000,3,2002-03,31,135,61,0.45185185185185184,4.007407407407407,28.28148148148148,437.8222222222222,0,0,0
2054,Jake Tsakalidis,2000,4,2003-04,35,133,67,0.5037593984962406,3.8496240601503757,39.962406015037594,426.69172932330827,0,0,0
2055,Mamadou N'diaye,2000,1,2000-01,3,4,1,0.25,-16.25,36.75,60.25,1,1,1
2055,Mamadou N'diaye,2000,2,2001-02,5,10,6,0.6,-9.1,27.3,352.9,1,1,1
2055,Mamadou N'diaye,2000,3,2002-03,18,96,43,0.4479166666666667,-8.739583333333334,27.291666666666668,370.9479166666667,0,0,1
2055,Mamadou N'diaye,2000,4,2003-04,23,69,27,0.391304347826087,4.753623188405797,19.304347826086957,281.81159420289856,0,0,1
2056,Primoz Brezec,2000,2,2001-02,12,29,14,0.4827586206896552,-8.10344827586207,24.689655172413794,390.8965517241379,0,1,1
2056,Primoz Brezec,2000,3,2002-03,17,38,15,0.39473684210526316,-11.263157894736842,49.921052631578945,181.60526315789474,0,1,1
2056,Primoz Brezec,2000,4,2003-04,12,26,12,0.46153846153846156,-2.4615384615384617,11.923076923076923,204.23076923076923,0,1,1
2057,Erick Barkley,2000,1,2000-01,8,22,8,0.36363636363636365,39.18181818181818,119.72727272727273,110.77272727272727,1,1,1
2057,Erick Barkley,2000,2,2001-02,17,68,24,0.35294117647058826,-2.6029411764705883,80.25,282.5735294117647,0,0,1
2058,Mark Madsen,2000,1,2000-01,44,113,55,0.48672566371681414,7.769911504424779,15.743362831858407,304.8495575221239,0,0,0
2058,Mark Madsen,2000,2,2001-02,48,146,66,0.4520547945205479,4.6506849315068495,24.65753424657534,288.75342465753425,0,0,0
2058,Mark Madsen,2000,3,2002-03,47,163,69,0.4233128834355828,10.085889570552148,22.631901840490798,355.55828220858893,0,0,0
2058,Mark Madsen,2000,4,2003-04,62,204,101,0.4950980392156863,4.735294117647059,34.661764705882355,315.53921568627453,0,0,0
2059,Eduardo Najera,2000,1,2000-01,34,111,58,0.5225225225225225,-5.81981981981982,28.036036036036037,347.64864864864865,0,0,0
2059,Eduardo Najera,2000,2,2001-02,59,300,150,0.5,2.45,23.176666666666666,331.6533333333333,0,0,0
2059,Eduardo Najera,2000,3,2002-03,48,231,129,0.5584415584415584,1.1774891774891776,32.56709956709957,339.8181818181818,0,0,0
2059,Eduardo Najera,2000,4,2003-04,52,162,72,0.4444444444444444,4.820987654320987,41.592592592592595,337.75925925925924,0,0,0
2060,Marko Jaric,2000,3,2002-03,65,446,179,0.4013452914798206,-3.890134529147982,90.30269058295964,361.17713004484307,0,0,0
2060,Marko Jaric,2000,4,2003-04,58,477,185,0.38784067085953877,-15.067085953878406,107.37735849056604,338.0691823899371,0,0,0
2061,Dan Langhi,2000,1,2000-01,28,99,37,0.37373737373737376,-30.161616161616163,49.7979797979798,243.59595959595958,0,0,1
2061,Dan Langhi,2000,2,2001-02,27,125,49,0.392,-34.456,68.808,342.288,0,0,0
2061,Dan Langhi,2000,3,2002-03,50,202,81,0.400990099009901,31.955445544554454,77.00990099009901,296.970297029703,0,0,0
2061,Dan Langhi,2000,4,2003-04,5,14,5,0.35714285714285715,2.5714285714285716,53.285714285714285,349.85714285714283,1,1,1
2062,A.J. Guyton,2000,1,2000-01,32,192,78,0.40625,5.671875,111.44270833333333,331.2395833333333,0,0,0
2062,A.J. Guyton,2000,2,2001-02,43,244,88,0.36065573770491804,12.761316872427983,128.43621399176953,332.2418032786885,0,0,0
2062,A.J. Guyton,2000,3,2002-03,2,4,0,0.0,-6.75,198.25,198.75,1,1,1
2063,Jake Voskuhl,2000,1,2000-01,11,25,11,0.44,-7.12,24.92,306.92,0,1,1
2063,Jake Voskuhl,2000,2,2001-02,51,193,107,0.5544041450777202,-0.02072538860103627,11.031088082901555,397.51295336787564,0,0,0
2063,Jake Voskuhl,2000,3,2002-03,55,163,92,0.5644171779141104,2.079754601226994,18.754601226993866,308.60122699386505,0,0,0
2063,Jake Voskuhl,2000,4,2003-04,66,300,152,0.5066666666666667,-4.1033333333333335,25.66,366.97,0,0,0
2064,Khalid El-Amin,2000,1,2000-01,50,311,115,0.36977491961414793,-4.627009646302251,98.79742765273312,340.13183279742765,0,0,0
2065,Mike Smith,2000,1,2000-01,14,59,19,0.3220338983050847,-30.23728813559322,58.71186440677966,329.864406779661,0,0,1
2066,Soumaila Samake,2000,1,2000-01,23,48,18,0.375,-16.125,18.75,174.39583333333334,0,1,1
2066,Soumaila Samake,2000,3,2002-03,6,24,10,0.4166666666666667,-5.708333333333333,24.125,206.04166666666666,1,1,1
2067,Eddie House,2000,1,2000-01,47,247,104,0.42105263157894735,1.9635627530364372,95.96356275303644,331.5668016194332,0,0,0
2067,Eddie House,2000,2,2001-02,62,524,209,0.3988549618320611,-8.080152671755725,107.91793893129771,317.4580152671756,0,0,0
2067,Eddie House,2000,3,2002-03,52,444,172,0.38738738738738737,-14.376126126126126,96.78828828828829,291.0810810810811,0,0,0
2067,Eddie House,2000,4,2003-04,59,449,161,0.3585746102449889,-8.763919821826281,107.34966592427617,316.5567928730512,0,0,0
2068,Lavor Postell,2000,1,2000-01,21,54,17,0.3148148148148148,12.518518518518519,59.5,248.37037037037038,0,0,1
2068,Lavor Postell,2000,2,2001-02,19,84,28,0.3333333333333333,0.16666666666666666,78.19047619047619,309.1666666666667,0,0,1
2068,Lavor Postell,2000,3,2002-03,10,38,14,0.3684210526315789,22.68421052631579,75.52631578947368,347.7631578947368,0,1,1
2069,Hanno Mottola,2000,1,2000-01,66,277,123,0.44404332129963897,-27.44043321299639,48.65703971119134,310.41516245487367,0,0,0
2069,Hanno Mottola,2000,2,2001-02,76,384,169,0.4401041666666667,-3.25,54.260416666666664,346.4427083333333,0,0,0
2071,Olumide Oyedeji,2000,1,2000-01,16,37,18,0.4864864864864865,-1.8918918918918919,7.702702702702703,277.4054054054054,0,1,1
2071,Olumide Oyedeji,2000,2,2001-02,23,41,22,0.5365853658536586,3.5121951219512195,8.878048780487806,241.9268292682927,0,1,1
2071,Olumide Oyedeji,2000,3,2002-03,14,23,10,0.43478260869565216,14.434782608695652,14.304347826086957,211.56521739130434,1,1,1
2072,Michael Redd,2000,1,2000-01,6,19,5,0.2631578947368421,15.052631578947368,57.89473684210526,284.42105263157896,1,1,1
2072,Michael Redd,2000,2,2001-02,67,609,294,0.4827586206896552,16.201970443349754,71.23152709359606,353.5238095238095,0,0,0
2072,Michael Redd,2000,3,2002-03,82,971,455,0.4685890834191555,18.74150360453141,81.36354273944387,331.03295571575694,0,0,0
2072,Michael Redd,2000,4,2003-04,82,1439,633,0.43988881167477417,18.35719249478805,67.36205698401668,331.38082001389853,0,0,0
2073,Brian Cardinal,2000,1,2000-01,11,31,10,0.3225806451612903,49.354838709677416,39.41935483870968,278.0,0,1,1
2073,Brian Cardinal,2000,2,2001-02,6,13,6,0.46153846153846156,67.76923076923077,72.46153846153847,249.30769230769232,1,1,1
2073,Brian Cardinal,2000,3,2002-03,1,4,1,0.25,66.25,69.5,132.75,1,1,1
2073,Brian Cardinal,2000,4,2003-04,71,466,220,0.4721030042918455,7.8111587982832615,61.9656652360515,319.431330472103,0,0,0
2074,Jabari Smith,2000,1,2000-01,8,22,11,0.5,-38.40909090909091,46.90909090909091,266.22727272727275,1,1,1
2074,Jabari Smith,2000,2,2001-02,18,63,26,0.4126984126984127,21.126984126984127,63.76190476190476,224.61904761904762,0,0,1
2081,Ernest Brown,2000,2,2001-02,2,6,1,0.16666666666666666,-12.333333333333334,49.5,285.1666666666667,1,1,1
2082,Dan McClintock,2000,1,2000-01,5,18,9,0.5,-8.0,30.555555555555557,283.94444444444446,1,1,1
2084,Chris Porter,2000,1,2000-01,49,445,173,0.3887640449438202,-15.541573033707865,53.12359550561798,363.90786516853933,0,0,0
2198,Kwame Brown,2001,1,2001-02,48,243,94,0.3868312757201646,9.440329218106996,45.95061728395062,332.79423868312756,0,0,0
2198,Kwame Brown,2001,2,2002-03,77,502,224,0.44621513944223107,2.3406374501992033,29.838645418326692,359.3764940239044,0,0,0
2198,Kwame Brown,2001,3,2003-04,74,589,288,0.48896434634974534,1.9473684210526316,21.69779286926995,360.48387096774195,0,0,0
2198,Kwame Brown,2001,4,2004-05,40,237,109,0.459915611814346,-5.30801687763713,33.392405063291136,394.084388185654,0,0,0
2199,Tyson Chandler,2001,1,2001-02,69,304,151,0.4967105263157895,-6.5230263157894735,16.5,373.26644736842104,0,0,0
2199,Tyson Chandler,2001,2,2002-03,75,484,257,0.53099173553719,-3.6611570247933884,23.33884297520661,386.89669421487605,0,0,0
2199,Tyson Chandler,2001,3,2003-04,34,158,67,0.4240506329113924,-7.677215189873418,41.41772151898734,399.3481012658228,0,0,0
2199,Tyson Chandler,2001,4,2004-05,79,419,207,0.49403341288782815,-2.5059665871121717,29.58472553699284,304.6515513126492,0,0,0
2200,Pau Gasol,2001,1,2001-02,82,1064,551,0.5178571428571429,-7.538533834586466,30.392857142857142,359.0112781954887,0,0,0
2200,Pau Gasol,2001,2,2002-03,82,1116,569,0.5098566308243727,-15.469534050179211,35.111111111111114,334.91129032258067,0,0,0
2200,Pau Gasol,2001,3,2003-04,78,1049,506,0.48236415633937085,-19.29361296472831,33.515729265967586,363.92659675881794,0,0,0
2200,Pau Gasol,2001,4,2004-05,56,695,357,0.5136690647482014,-21.07338129496403,28.002877697841726,368.8791366906475,0,0,0
2201,Eddy Curry,2001,1,2001-02,71,377,189,0.5013262599469496,14.193633952254642,18.676392572944298,378.209549071618,0,0,0
2201,Eddy Curry,2001,2,2002-03,78,573,335,0.5846422338568935,11.176265270506109,19.656195462478184,398.23560209424085,0,0,0
2201,Eddy Curry,2001,3,2003-04,73,840,417,0.49642857142857144,12.702380952380953,23.248809523809523,370.5488095238095,0,0,0
2201,Eddy Curry,2001,4,2004-05,63,730,393,0.5383561643835616,9.432876712328767,22.687671232876713,400.4890410958904,0,0,0
2202,Jason Richardson,2001,1,2001-02,80,1090,464,0.42568807339449544,5.252293577981652,78.06146788990826,352.0100917431193,0,0,0
2202,Jason Richardson,2001,2,2002-03,82,1161,476,0.4099913867355728,11.721791559000861,88.27045650301464,355.0068906115418,0,0,0
2202,Jason Richardson,2001,3,2003-04,78,1284,563,0.4384735202492212,-4.933021806853582,70.34190031152647,346.154984423676,0,0,0
2202,Jason Richardson,2001,4,2004-05,72,1368,610,0.44590643274853803,-18.06578947368421,78.52558479532163,342.9166666666667,0,0,0
2203,Shane Battier,2001,1,2001-02,78,961,412,0.4287200832466181,-1.3423517169614985,58.733610822060356,339.1602497398543,0,0,0
2203,Shane Battier,2001,2,2002-03,78,569,275,0.4833040421792619,-14.093145869947277,53.36379613356766,329.8014059753954,0,0,0
2203,Shane Battier,2001,3,2003-04,78,543,242,0.44567219152854515,-14.924493554327809,46.93738489871087,256.71639042357276,0,0,0
2203,Shane Battier,2001,4,2004-05,80,613,271,0.44208809135399674,12.02773246329527,44.694942903752036,355.6427406199021,0,0,0
2204,Eddie Griffin,2001,1,2001-02,73,666,244,0.3663663663663664,8.953453453453454,109.89789789789789,345.1291291291291,0,0,0
2204,Eddie Griffin,2001,2,2002-03,77,678,271,0.3997050147492625,4.882005899705015,99.12241887905604,371.94100294985253,0,0,0
2204,Eddie Griffin,2001,4,2004-05,69,522,202,0.38697318007662834,-5.498084291187739,111.42911877394636,344.2931034482759,0,0,0
2205,DeSagana Diop,2001,1,2001-02,14,29,12,0.41379310344827586,19.310344827586206,29.82758620689655,283.86206896551727,0,1,1
2205,DeSagana Diop,2001,2,2002-03,63,154,54,0.35064935064935066,-6.987012987012987,50.31818181818182,362.24675324675326,0,0,0
2205,DeSagana Diop,2001,3,2003-04,45,147,57,0.3877551020408163,-27.60544217687075,68.87755102040816,348.9795918367347,0,0,0
2205,DeSagana Diop,2001,4,2004-05,28,69,20,0.2898550724637681,-12.405797101449275,44.65217391304348,223.0144927536232,0,0,1
2206,Rodney White,2001,1,2001-02,15,60,21,0.35,-7.316666666666666,69.15,254.66666666666666,0,0,1
2206,Rodney White,2001,2,2002-03,71,638,260,0.40752351097178685,-11.446708463949843,78.06896551724138,339.6880877742947,0,0,0
2206,Rodney White,2001,3,2003-04,71,468,215,0.4594017094017094,1.7179487179487178,86.85042735042735,339.5897435897436,0,0,0
2206,Rodney White,2001,4,2004-05,54,289,121,0.4186851211072664,-17.39446366782007,92.57785467128028,359.14878892733566,0,0,0
2207,Joe Johnson,2001,1,2001-02,77,584,251,0.4297945205479452,15.748287671232877,62.02054794520548,370.82705479452056,0,0,0
2207,Joe Johnson,2001,2,2002-03,81,796,316,0.3969849246231156,13.522613065326633,68.70979899497488,322.02386934673365,0,0,0
2207,Joe Johnson,2001,3,2003-04,82,1291,555,0.42989930286599537,1.989155693261038,74.8559256390395,342.8001549186677,0,0,0
2207,Joe Johnson,2001,4,2004-05,82,1179,544,0.46140797285835455,3.157760814249364,79.79813401187447,333.93808312128925,0,0,0
2208,Kedrick Brown,2001,1,2001-02,24,70,23,0.32857142857142857,-4.328571428571428,41.94285714285714,277.1,0,0,1
2208,Kedrick Brown,2001,2,2002-03,45,171,61,0.3567251461988304,-26.92982456140351,42.10526315789474,288.98830409356725,0,0,0
2208,Kedrick Brown,2001,3,2003-04,52,254,117,0.46062992125984253,-3.074803149606299,49.33464566929134,363.0590551181102,0,0,0
2208,Kedrick Brown,2001,4,2004-05,4,6,2,0.3333333333333333,-58.833333333333336,109.33333333333333,170.33333333333334,1,1,1
2209,Vladimir Radmanovic,2001,1,2001-02,58,354,146,0.4124293785310734,3.231638418079096,89.55367231638418,344.3587570621469,0,0,0
2209,Vladimir Radmanovic,2001,2,2002-03,71,668,274,0.4101796407185629,6.618263473053892,92.05389221556887,320.3532934131737,0,0,0
2209,Vladimir Radmanovic,2001,3,2003-04,77,812,345,0.4248768472906404,5.392857142857143,93.16256157635468,331.7179802955665,0,0,0
2209,Vladimir Radmanovic,2001,4,2004-05,63,651,267,0.41013824884792627,-7.428571428571429,105.75115207373273,303.50076804915517,0,0,0
2210,Richard Jefferson,2001,1,2001-02,79,591,270,0.45685279187817257,10.235194585448392,57.756345177664976,347.28087986463623,0,0,0
2210,Richard Jefferson,2001,2,2002-03,80,911,456,0.5005488474204172,6.45993413830955,54.7596048298573,374.73765093304064,0,0,0
2210,Richard Jefferson,2001,3,2003-04,82,1115,555,0.4977578475336323,3.244843049327354,63.37309417040359,348.72107623318385,0,0,0
2210,Richard Jefferson,2001,4,2004-05,33,564,238,0.4219858156028369,-5.5620567375886525,74.0354609929078,343.0336879432624,0,0,0
2211,Troy Murphy,2001,1,2001-02,78,423,178,0.42080378250591016,-12.141843971631205,64.09456264775413,359.84397163120565,0,0,0
2211,Troy Murphy,2001,2,2002-03,79,749,338,0.4512683578104139,-10.664886515353805,56.516688918558074,370.7449933244326,0,0,0
2211,Troy Murphy,2001,3,2003-04,28,243,107,0.4403292181069959,-11.337448559670781,67.69958847736625,362.8477366255144,0,0,0
2211,Troy Murphy,2001,4,2004-05,70,947,392,0.4139387539598733,8.038014783526927,73.25343189017951,369.3917634635692,0,0,0
2212,Steven Hunter,2001,1,2001-02,41,147,67,0.4557823129251701,3.0408163265306123,17.333333333333332,379.4557823129252,0,0,0
2212,Steven Hunter,2001,2,2002-03,30,103,56,0.5436893203883495,2.941747572815534,15.388349514563107,273.7669902912621,0,0,0
2212,Steven Hunter,2001,3,2003-04,47,155,82,0.5290322580645161,-5.593548387096774,11.04516129032258,349.50967741935483,0,0,0
2212,Steven Hunter,2001,4,2004-05,66,220,135,0.6136363636363636,-0.00909090909090909,16.745454545454546,296.1045454545455,0,0,0
2213,Kirk Haston,2001,1,2001-02,15,39,11,0.28205128205128205,25.794871794871796,58.87179487179487,154.97435897435898,0,1,1
2213,Kirk Haston,2001,2,2002-03,9,17,2,0.11764705882352941,-20.294117647058822,102.23529411764706,176.41176470588235,1,1,1
2214,Michael Bradley,2001,1,2001-02,12,25,13,0.52,28.48,50.0,187.48,0,1,1
2214,Michael Bradley,2001,2,2002-03,63,314,151,0.48089171974522293,2.375796178343949,25.633757961783438,345.5987261146497,0,0,0
2214,Michael Bradley,2001,3,2003-04,7,15,7,0.4666666666666667,58.46666666666667,21.533333333333335,357.93333333333334,1,1,1
2214,Michael Bradley,2001,4,2004-05,13,24,15,0.625,20.583333333333332,42.541666666666664,336.7083333333333,1,1,1
2215,Jason Collins,2001,1,2001-02,74,278,117,0.420863309352518,8.773381294964029,38.78776978417266,355.521582733813,0,0,0
2215,Jason Collins,2001,2,2002-03,79,338,140,0.41420118343195267,3.411242603550296,41.523668639053255,395.85502958579883,0,0,0
2215,Jason Collins,2001,3,2003-04,77,384,163,0.4244791666666667,10.544270833333334,49.03125,363.3072916666667,0,0,0
2215,Jason Collins,2001,4,2004-05,80,451,186,0.4124168514412417,17.496674057649667,52.40133037694013,387.8913525498891,0,0,0
2216,Zach Randolph,2001,1,2001-02,35,107,48,0.4485981308411215,6.308411214953271,24.39252336448598,307.39252336448595,0,0,0
2216,Zach Randolph,2001,2,2002-03,75,515,264,0.512621359223301,6.326213592233009,25.042718446601942,346.3495145631068,0,0,0
2216,Zach Randolph,2001,3,2003-04,81,1368,663,0.48464912280701755,10.437134502923977,36.64546783625731,347.4502923976608,0,0,0
2216,Zach Randolph,2001,4,2004-05,46,741,332,0.44804318488529016,21.473684210526315,38.10661268556005,342.43859649122805,0,0,0
2217,Brendan Haywood,2001,1,2001-02,54,221,109,0.49321266968325794,-10.190045248868778,7.493212669683258,341.24886877828055,0,0,0
2217,Brendan Haywood,2001,2,2002-03,78,339,173,0.5103244837758112,-8.398230088495575,13.168141592920353,371.20648967551625,0,0,0
2217,Brendan Haywood,2001,3,2003-04,76,388,200,0.5154639175257731,-3.1108247422680413,21.448453608247423,390.12113402061857,0,0,0
2217,Brendan Haywood,2001,4,2004-05,68,427,239,0.5597189695550351,1.6065573770491803,19.459016393442624,388.4847775175644,0,0,0
2218,Joseph Forte,2001,1,2001-02,6,12,1,0.08333333333333333,33.666666666666664,131.08333333333334,199.25,1,1,1
2218,Joseph Forte,2001,2,2002-03,12,35,10,0.2857142857142857,2.8,67.14285714285714,226.17142857142858,0,1,1
2219,Jeryl Sasser,2001,1,2001-02,5,14,3,0.21428571428571427,-19.357142857142858,37.642857142857146,214.57142857142858,1,1,1
2219,Jeryl Sasser,2001,2,2002-03,66,207,64,0.30917874396135264,21.7487922705314,58.410628019323674,325.8357487922705,0,0,0
2220,Brandon Armstrong,2001,1,2001-02,28,85,27,0.3176470588235294,7.482352941176471,90.36470588235294,253.74117647058824,0,0,1
2220,Brandon Armstrong,2001,2,2002-03,13,27,9,0.3333333333333333,54.851851851851855,94.48148148148148,214.96296296296296,0,1,1
2220,Brandon Armstrong,2001,3,2003-04,48,175,65,0.37142857142857144,6.417142857142857,88.82285714285715,315.30285714285714,0,0,0
2221,Raul Lopez,2001,3,2003-04,79,517,223,0.43133462282398455,-8.18375241779497,94.6073500967118,353.1025145067698,0,0,0
